,Label,Text
3828,1,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max 
1974,0,I had askd u a question some hours before. Its answer
162,0,New car and house for my parents.:)i have only new job in hand:)
3927,0,I havent add ü yet right.. 
3540,0,What happen dear. Why you silent. I am tensed
5011,0,"By the way, 'rencontre' is to meet again. Mountains dont...."
3062,0,What u talking bout early morning? It's almost noon where your at!
617,0,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.
875,0,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;
1431,0,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
4365,0,So what about you. What do you remember
547,0,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin
4112,1,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm
5067,0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
4698,0,"Okey dokey, i‘ll be over in a bit just sorting some stuff out."
2948,0,Leave it. U will always be ignorant.
4965,1,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
5139,0,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
5138,0,Yup... I havent been there before... You want to go for the yoga? I can call up to book 
1861,0,"It could work, we'll reach a consensus at the next meeting"
2659,0,Not yet chikku..wat abt u?
5119,0,Lol for real. She told my dad I have cancer
640,0,I had askd u a question some hours before. Its answer
3697,0,I am in tirupur.  call you da.
5442,0,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
637,0,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"
4556,0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
4192,0,"Each Moment in a day,has its own value-Morning brings hope,afternoon brings faith,Evening brings luv,Night brings rest,Wish u find them all today.Good Morning"
2308,1,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
5389,0,Ok.ok ok..then..whats ur todays plan
2096,0,"Probably, want to pick up more?"
5333,0,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
3806,0,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
1372,0,I though we shd go out n have some fun so bar in town or something – sound ok?
5374,0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
921,0,When u wana see it then
546,0,Then any special there?
1449,1,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts
2804,1,FreeMsg>FAV XMAS TONES!Reply REAL
2610,0,"Awesome, text me when you're restocked"
1900,0,I love working from home :)
2757,0,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
2028,0,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch
2301,0,Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?
1885,0,I love your ass! Do you enjoy doggy style? :)
1642,0,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?"
972,0,"Haha awesome, omw back now then"
5356,0,Tell me something. Thats okay.
2097,0,I'm done...
4848,0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
4258,1,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
5010,0,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
5533,0,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. "
836,0,Good Morning my Dear........... Have a great &amp; successful day.
601,0,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D
2184,0,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin..."
4436,1,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
3065,0,Ok. How many should i buy.
4792,0,Send me your resume:-)
1582,0,Hhahhaahahah rofl wtf nig was leonardo in your room or something
4747,0,Orh i tot u say she now still dun believe.
3125,0,My uncles in Atlanta. Wish you guys a great semester.
4577,1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066
1070,0,Jus finish bathing...
1775,0,"Its ok chikku, and its my 1 of favourite song..:-)"
5355,0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
1283,0,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
5303,0,"I can. But it will tell quite long, cos i haven't finish my film yet..."
4053,0,"Ya ok, then had dinner?"
5297,0,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
1836,0,* Will be september by then!
5235,0,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?
1019,0,Nope watching tv at home... Not going out. V bored...
3971,0,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place "
1326,0,Yeah jay's sort of a fucking retard
3064,1,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603"
475,0,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
2810,0,Oh yeah I forgot. U can only take 2 out shopping at once.
4183,1,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+"
1651,0,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
5176,0,Company is very good.environment is terrific and food is really nice:)
4767,0,Whens your radio show?
2528,0,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again"
3707,0,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
5361,0,Yep get with the program. You're slacking.
3187,0,Happy birthday to you....dear.with lots of love.rakhesh NRI
1373,0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
739,0,Wish i were with you now!
4512,0,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*"
3012,0,"Hm good morning, headache anyone? :-)"
867,0,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
1140,0,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
997,0,Yetunde i'm in class can you not run water on it to make it ok. Pls now.
1337,0,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that"
541,1,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
1099,0,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
1132,0,"Sorry, I'll call later"
5403,0,So gd got free ice cream... I oso wan...
3355,0,R u sure they'll understand that! Wine * good idea just had a slurp!
2258,0,Here got lots of hair dresser fr china.
4505,0,She told to hr that he want posting in chennai:)because i'm working here:)
59,0,Yes..gauti and sehwag out of odi series.
4273,0,Where to get those?
1938,0,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do."""
4440,0,i want to grasp your pretty booty :)
5499,0,Now get step 2 outta the way. Congrats again.
2960,0,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?
2813,0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
5033,0,Ok i vl..do u know i got adsense approved..
1078,0,"Yep, by the pretty sculpture"
4217,0,Er mw im filled tuth is aight
3607,0,"That means you got an A in epi, she.s fine. She.s here now."
3870,0,No let me do the math. Your not good at it.
4745,0,Thinking of u ;) x
2630,0,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!"
3708,0,Aight do you still want to get money
940,0,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
1080,0,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
187,0,"Haha awesome, be there in a minute"
3246,0,"Its ok, if anybody asks abt me, u tel them..:-P"
2085,0,How are you. Wish you a great semester
2249,0,will you like to be spoiled? :)
5392,0,Ooooooh I forgot to tell u I can get on yoville on my phone
5448,0,"aight we can pick some up, you open before tonight?"
2023,1,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
4840,0,That's one of the issues but california is okay. No snow so its manageable
1492,1,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
4283,0,U can call now...
226,0,Would really appreciate if you call me. Just need someone to talk to.
4087,0,Lemme know when you're here
2583,1,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each"
1929,1,Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
3783,0,How r ü going to send it to me?
5005,0,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
1404,0,cool. We will have fun practicing making babies!
2179,0,"I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
697,0,"Aight, you close by or still down around alex's place?"
1124,0,Good morning princess! How are you?
5391,0,Watching ajith film ah?
3608,0,I have no idea where you are
1778,1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
2634,0,"That's what I love to hear :V see you sundayish, then"
4579,1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
1037,0,"No my blankets are sufficient, thx"
4647,1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
2256,0,"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams"
5504,0,Wait . I will msg after  &lt;#&gt;  min.
313,0,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
2649,0,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
2281,0,R ü comin back for dinner?
3220,0,Me too baby! I promise to treat you well! I bet you will take good care of me...
3895,1,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
2547,0,Company is very good.environment is terrific and food is really nice:)
1416,0,Jay is snickering and tells me that x is totally fucking up the chords as we speak
1036,0,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
2159,0,I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.
2984,0,What should i eat fo lunch senor
4635,0,These won't do. Have to move on to morphine
1754,0,Jus came back fr lunch wif my sis only. U leh?
3855,0,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
3475,0,", how's things? Just a quick question."
3331,0,Send me yetty's number pls.
2520,0,Ok. I only ask abt e movie. U wan ktv oso?
3973,0,WOT U UP 2 J?
4384,0,No need lar i go engin? Cos my sis at arts today...
4897,0,2 and half years i missed your friendship:-)
1506,0,Total video converter free download type this in google search:)
1923,0,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...
448,0,I wont get concentration dear you know you are my mind and everything :-)
4927,0,"Oh yes, why is it like torture watching england?"
5143,0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
5535,0,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
3165,0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
361,0,Ha ha cool cool chikku chikku:-):-DB-)
2183,0,PS U no ur a grown up now right?
1134,0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
4447,0,Merry christmas to u too annie!
2155,0,Oh god i am happy to see your message after 3 days
1830,1,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX"
1053,0,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
2460,0,Nope. Meanwhile she talk say make i greet you.
22,0,So ü pay first lar... Then when is da stock comin...
2066,0,Cos daddy arranging time c wat time fetch ü mah...
1653,1,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk"
4163,0,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.
3977,0,I wish u were here. I feel so alone
2743,0,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
3459,0,Have your lunch and come quickly and open the door:)
4884,0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
2468,0,Is there coming friday is leave for pongal?do you get any news from your work place.
2325,0,Ok lor.
460,0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
1067,0,Once free call me sir. I am waiting for you.
87,0,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
1430,1,For sale - arsenal dartboard. Good condition but no doubles or trebles!
5199,0,Ugh my leg hurts. Musta overdid it on mon.
282,0,"Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch gdeve.."
2483,0,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
462,0,Great. Never been better. Each day gives even more reasons to thank God
212,0,Home so we can always chat
2588,0,"Aight, see you in a bit"
3206,0,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home"
2907,0,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
2581,1,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.
1368,0,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …"
234,0,Yes:)here tv is always available in work place..
3424,1,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
597,0,Gud mrng dear have a nice day
4928,0,Wanna do some art?! :D
2250,1,"Thanks for your ringtone order, ref number R836. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069154"
4864,1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
2283,0,Whom you waited for yesterday
662,0,Then mum's repent how?
5529,0,What about this one then.
2285,0,"Velly good, yes please!"
5256,0,Well she's in for a big surprise!
3955,0,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
4310,0,He dint tell anything. He is angry on me that why you told to abi.
3844,0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
2990,1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
4960,0,"What i mean was i left too early to check, cos i'm working a 9-6."
779,0,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola
2544,0,Package all your programs well
4144,1,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
4173,0,"Sorry, I'll call later"
5298,0,I.ll hand her my phone to chat wit u
3961,0,I sent lanre fakeye's Eckankar details to the mail box
4587,1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
5385,0,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
685,0,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.
5312,0,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
3395,0,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.
5007,0,ILL B DOWN SOON
2837,0,Nice.nice.how is it working?
3032,0, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. 
2171,0,"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO"
3339,0,"K, if u bored up just come to my home.."
1850,0,You got job in wipro:)you will get every thing in life in 2 or 3 years.
487,1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
1688,1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
2230,0,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons
4040,0,I cant pick the phone right now. Pls send a message
2320,0,In which place do you want da.
782,0,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?"
521,0,But that's on ebay it might be less elsewhere.
522,0,Shall i come to get pickle
3505,0,Will you be here for food
2939,0,Hey i've booked the pilates and yoga lesson already... Haha
5447,0,So that takes away some money worries
2398,0,Neshanth..tel me who r u?
2207,1,"URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM"
4204,0,C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.
780,0,That means get the door
4358,0,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ"
3487,0,"Yeah, probably earlier than that"
1511,0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
1882,0,Ok.. Ü finishing soon?
651,0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
5282,0,I have gone into get info bt dont know what to do
3824,0,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
369,0,Wat uniform? In where get?
4871,0,Dip's cell dead. So i m coming with him. U better respond else we shall come back.
3253,0,Come to medical college at 7pm ......forward it da
118,0,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! 
377,0,You could have seen me..i did't recognise you Face.:)
3761,0,We'll join the  &lt;#&gt;  bus
2216,0,Prabha..i'm soryda..realy..frm heart i'm sory
4476,0,We will meet soon princess! Ttyl!
1613,1,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
2883,0,Hi Harish's rent has been transfred to ur Acnt.
3601,0,I know you mood off today
962,1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
5020,0,Great! How is the office today?
2510,0,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon..."
5231,0,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
4247,0,Well welp is sort of a semiobscure internet thing
3488,0,Change windows logoff sound..
359,0,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
3757,0,Yes:)here tv is always available in work place..
2415,0,O was not into fps then.
5185,0,I just cooked a rather nice salmon a la you
4712,0,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
2185,0,I know a few people I can hit up and fuck to the yes
4958,0,I'm vivek:)i got call from your number.
2567,0,You in your room? I need a few
2037,0,You can jot down things you want to remember later.
4742,0,Many more happy returns of the day. I wish you happy birthday.
772,0,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? 
1284,0,Yes i thought so. Thanks.
5126,0,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola"
5278,1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
2587,0,If you don't respond imma assume you're still asleep and imma start calling n shit
5097,0,Sorry about that this is my mates phone and i didnt write it love Kate
1414,1,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
1234,0,Lol ok. I'll snatch her purse too.
3332,0,How much it will cost approx . Per month.
435,0,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
1674,1,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
365,0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
3263,0,O shore are you takin the bus
231,0,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
5159,0,No but the bluray player can
147,1,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end"
4902,0,Taka lor. Wat time u wan 2 come n look 4 us?
3088,0,So i asked how's anthony. Dad. And your bf
4317,0,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later."
407,0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
2090,0,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing."
86,0,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.
844,1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
1031,0,Can not use foreign stamps in this country. Good lecture .
5436,0,Mode men or have you left.
3967,0,I was just callin to say hi. Take care bruv!
3365,0,"Yo my trip got postponed, you still stocked up?"
2987,1,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
4001,1,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
2628,0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that
3274,0,Just finished eating. Got u a plate. NOT leftovers this time.
855,0,Stop the story. I've told him i've returned it and he's saying i should not re order it.
4372,0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
78,0,Does not operate after  &lt;#&gt;  or what
2992,1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
2247,1,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!"
3541,0,"I'll get there at 3, unless you guys want me to come some time sooner"
5091,0,No no. I will check all rooms befor activities
5129,0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
758,0,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!"
4550,0,"Haha, my friend tyler literally just asked if you could get him a dubsack"
4657,0,"K, I'll work something out"
2279,0,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...
3203,0,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
3831,0,I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
4631,0,Everybody had fun this evening. Miss you.
4441,0,I've got it down to a tea. not sure which flavour
4967,1,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
2176,0,I'm at work. Please call
424,1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
392,0,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
5266,0,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
2239,0,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
104,0,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston."
2672,0,"That's cool, I'll come by like  &lt;#&gt; ish"
3699,0,S:)but he had some luck.2 catches put down:)
3398,0,Heehee that was so funny tho
3882,0,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
3471,0,aathi..where are you dear..
1948,0,The battery is for mr adewale my uncle. Aka Egbon
1459,0,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
4032,0,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
5075,0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
5158,0,I will come with karnan car. Please wait till 6pm will directly goto doctor.
5336,0,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
1587,0,There are no other charges after transfer charges and you can withdraw anyhow you like
4313,0,I keep ten rs in my shelf:) buy two egg.
1731,0,Doing project w frens lor. 
5309,0,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
